"name","Type","Color","manacost","maybeboard","tags"
"Pride of Conquerors","Instant","W","{1}{W}","false","W - Vampires"
"Raise the Alarm","Instant","W","{1}{W}","false","W - Elspeth"
"Raise the Alarm","Instant","W","{1}{W}","false","W - Tokens 1"
"Rally the Ancestors","Instant","W","{X}{W}{W}","false","W - Allies"
"Sejiri Shelter","Instant","W","{1}{W}","false","W - Heroic"
"Valorous Stance","Instant","W","{1}{W}","false","W - Cats"
"Valorous Stance","Instant","W","{1}{W}","false","W - Populate"
"Valorous Stance","Instant","W","{1}{W}","false","W - Spells"
"You Hear Something on Watch","Instant","W","{1}{W}","false","W - Elspeth"
"You Hear Something on Watch","Instant","W","{1}{W}","false","W - Tokens 1"
"Break Ties","Instant","W","{2}{W}","false","W - Attack!"
"Break Ties","Instant","W","{2}{W}","false","W - Heavily Armored 2"
"Dauntless Onslaught","Instant","W","{2}{W}","false","W - Cats"
"Devouring Light","Instant","W","{1}{W}{W}","false","W - Tokens 2"
"Forsake the Worldly","Instant","W","{2}{W}","false","W - Cycling"
"Radiant's Judgment","Instant","W","{2}{W}","false","W - Serra's Realm"
"Wing Shards","Instant","W","{1}{W}{W}","false","W - Spells"
"Gird for Battle","Sorcery","W","{W}","false","RW - Heroic"
"Guiding Voice","Sorcery","W","{W}","false","GW - Learn"
"Helping Hand","Sorcery","W","{W}","false","W - Rebels"
"Swallow Whole","Sorcery","W","{W}","false","W - Heavily Armored 1"
"Call a Surprise Witness","Sorcery","W","{1}{W}","false","W - Flyers"
"Martial Coup","Sorcery","W","{X}{W}{W}","false","W - Elspeth"
"Aerial Assault","Sorcery","W","{2}{W}","false","W - Flyers"
"Collective Effort","Sorcery","W","{1}{W}{W}","false","W - Golems"
"Collective Effort","Sorcery","W","{1}{W}{W}","false","W - Heavily Armored 1"
"Kayla's Command","Sorcery","W","{1}{W}{W}","false","W - Spells"
"Kayla's Command","Sorcery","W","{1}{W}{W}","false","W - Populate"
"Splicer's Skill","Sorcery","W","{2}{W}","false","W - Golems"
"Battle Screech","Sorcery","W","{2}{W}{W}","false","W - Flyers"
"Battle Screech","Sorcery","W","{2}{W}{W}","false","W - Spells"
"Battle Screech","Sorcery","W","{2}{W}{W}","false","W - Tokens 1"
"Decree of Justice","Sorcery","W","{X}{X}{2}{W}{W}","false","W - Cycling"
"Divine Reckoning","Sorcery","W","{2}{W}{W}","false","W - Equipment 2"
"Divine Reckoning","Sorcery","W","{2}{W}{W}","false","W - Angels 2"
"Great Teacher's Decree","Sorcery","W","{3}{W}","false","W - Spells"
"Cleansing Nova","Sorcery","W","{3}{W}{W}","false","W - Angels 3"
"Defy Death","Sorcery","W","{3}{W}{W}","false","W - Angels 2"
"Increasing Devotion","Sorcery","W","{3}{W}{W}","false","W - Humans"
"Makindi Stampede","Sorcery","W","{3}{W}{W}","false","W - Landfall"
"Rout","Sorcery","W","{3}{W}{W}","false","W - Phyrexian"
"Season of the Burrow","Sorcery","W","{3}{W}{W}","false","W - Rabbits"
"Stick Together","Sorcery","W","{3}{W}{W}","false","GW - Party Time"
"Urza's Ruinous Blast","Legendary Sorcery","W","{4}{W}","false","GW - Dungeons & Legends"
"Urza's Ruinous Blast","Legendary Sorcery","W","{4}{W}","false","W - Legendary"
"Wanderer's Strike","Sorcery","W","{4}{W}","false","W - Allies"
"Akroma's Vengeance","Sorcery","W","{4}{W}{W}","false","WB - Demonic Pact"
"Descend upon the Sinful","Sorcery","W","{4}{W}{W}","false","W - Angels 1"
"Phyrexian Rebirth","Sorcery","W","{4}{W}{W}","false","W - Phyrexian"
"Spectral Procession","Sorcery","W","{2/W}{2/W}{2/W}","false","W - Tokens 1"
"Triplicate Spirits","Sorcery","W","{4}{W}{W}","false","W - Tokens 1"
"Valiant Endeavor","Sorcery","W","{4}{W}{W}","false","WB - Knights"
"Emeria's Call","Sorcery","W","{4}{W}{W}{W}","false","W - Flyers"
"Emeria's Call","Sorcery","W","{4}{W}{W}{W}","false","W - Rebels"
"Ondu Inversion","Sorcery","W","{6}{W}{W}","false","WB - Demonic Pact"
"Dusk Rose Reliquary","Artifact","W","{W}","false","W - Vampires"
"Clay-Fired Bricks","Artifact","W","{1}{W}","false","W - Artifacts"
"Cogworker's Puzzleknot","Artifact","","{2}","false","W - Artifacts"
"Glass Casket","Artifact","W","{1}{W}","false","W - Equipment 1"
"Glass Casket","Artifact","W","{1}{W}","false","W - Artifacts"
"Glass Casket","Artifact","W","{1}{W}","false","W - Blink"
"Glint Hawk Idol","Artifact","W","{2}","false","W - Artifacts"
"Marble Diamond","Artifact","W","{2}","false","W - Serra's Realm"
"Marble Diamond","Artifact","W","{2}","false","W - Keywords"
"Robe of Stars","Artifact - Equipment","W","{1}{W}","false","W - Equipment 1"
"Spring-Loaded Sawblades","Artifact","W","{1}{W}","false","W - Artifacts"
"Aerial Surveyor","Artifact - Vehicle","W","{2}{W}","false","WU - Vehicles"
"Godsend","Legendary Artifact - Equipment","W","{1}{W}{W}","false","W - Elspeth"
"Maul of the Skyclaves","Artifact - Equipment","W","{2}{W}","false","W - Equipment 1"
"Spear of Heliod","Legendary Enchantment Artifact","W","{1}{W}{W}","false","W - Tokens 1"
"Spear of Heliod","Legendary Enchantment Artifact","W","{1}{W}{W}","false","W - Attack!"
"The Book of Exalted Deeds","Legendary Artifact","W","{W}{W}{W}","false","W - Lifegain 1"
"Norn's Annex","Artifact","W","{3}{W/P}{W/P}","false","W - Phyrexian"
"Gryff's Boon","Enchantment - Aura","W","{W}","false","W - Auras"
"Land Tax","Enchantment","W","{W}","false","W - Landfall"
"Legion's Landing","Legendary Enchantment","W","{W}","false","W - Tokens 2"
"Legion's Landing","Legendary Enchantment","W","{W}","false","W - Vampires"
"Myth Realized","Enchantment","W","{W}","false","W - Spells"
"Quest for the Holy Relic","Enchantment","W","{W}","false","W - Equipment 2"
"Sentinel's Eyes","Enchantment - Aura","W","{W}","false","W - Auras"
"Sentinel's Eyes","Enchantment - Aura","W","{W}","false","W - Heroic"
"Sentinel's Eyes","Enchantment - Aura","W","{W}","false","WU - Auras"
"Sky Tether","Enchantment - Aura","W","{W}","false","W - Flyers"
"All That Glitters","Enchantment - Aura","W","{1}{W}","false","W - Auras"
"Blind Obedience","Enchantment","W","{1}{W}","false","WB - Monarch"
"Bonds of Faith","Enchantment - Aura","W","{1}{W}","false","W - Humans"
"Daybreak Coronet","Enchantment - Aura","W","{W}{W}","false","W - Auras"
"Intangible Virtue","Enchantment","W","{1}{W}","false","W - Tokens 2"
"Journey to Nowhere","Enchantment","W","{1}{W}","false","W - Animated Enchantment"
"Journey to Nowhere","Enchantment","W","{1}{W}","false","W - Taxes"
"Luminarch Ascension","Enchantment","W","{1}{W}","false","W - Angels 1"
"Militia's Pride","Tribal Enchantment - Kithkin","W","{1}{W}","false","W - Attack!"
"Ordeal of Heliod","Enchantment - Aura","W","{1}{W}","false","WU - Heroic"
"Ossification","Enchantment - Aura","W","{1}{W}","false","W - Phyrexian"
"Pacifism","Enchantment - Aura","W","{1}{W}","false","W - Serra's Realm"
"Planar Collapse","Enchantment","W","{1}{W}","false","W - Serra's Realm"
"Planar Disruption","Enchantment - Aura","W","{1}{W}","false","W - Taxes"
"Planar Disruption","Enchantment - Aura","W","{1}{W}","false","W - Auras"
"Reprobation","Enchantment - Aura","W","{1}{W}","false","W - Clerics"
"Seal of Cleansing","Enchantment","W","{1}{W}","false","W - Landfall"
"Skyblade's Boon","Enchantment - Aura","W","{1}{W}","false","W - Auras"
"Skyblade's Boon","Enchantment - Aura","W","{1}{W}","false","WU - Heroic"
"Soulcatchers' Aerie","Enchantment","W","{1}{W}","false","W - Hawks"
"The Birth of Meletis","Enchantment - Saga","W","{1}{W}","false","W - Populate"
"Answered Prayers","Enchantment","W","{1}{W}{W}","false","W - Lifegain 2"
"Astral Drift","Enchantment","W","{2}{W}","false","W - Cycling"
"Astral Slide","Enchantment","W","{2}{W}","false","W - Cycling"
"Banishing Light","Enchantment","W","{2}{W}","false","W - Angels 1"
"Banishing Light","Enchantment","W","{2}{W}","false","W - Angels 2"
"Banishing Light","Enchantment","W","{2}{W}","false","W - Angels 3"
"Born to Drive","Enchantment - Aura","W","{2}{W}","false","WU - Vehicles"
"Bound in Silence","Tribal Enchantment - Rebel Aura","W","{2}{W}","false","W - Rebels"
"Caretaker's Talent","Enchantment - Class","W","{2}{W}","false","W - Rabbits"
"Caught in the Brights","Enchantment - Aura","W","{2}{W}","false","WU - Vehicles"
"Chains of Custody","Enchantment - Aura","W","{2}{W}","false","W - Heroic"
"Desert's Hold","Enchantment - Aura","W","{2}{W}","false","RGW - Deserts"
"Ghostly Prison","Enchantment","W","{2}{W}","false","WB - Monarch"
"History of Benalia","Enchantment - Saga","W","{1}{W}{W}","false","WB - Knights"
"In the Trenches","Enchantment","W","{1}{W}{W}","false","W - Animated Enchantment"
"Makeshift Binding","Enchantment","W","{2}{W}","false","W - Lifegain 2"
"Omen of the Sun","Enchantment","W","{2}{W}","false","W - Elspeth"
"Path of Bravery","Enchantment","W","{2}{W}","false","W - Lifegain 2"
"Prison Term","Enchantment - Aura","W","{1}{W}{W}","false","W - Animated Enchantment"
"Promise of Bunrei","Enchantment","W","{2}{W}","false","W - Tokens 1"
"Sparring Regimen","Enchantment","W","{2}{W}","false","GW - Learn"
"Tempered Steel","Enchantment","W","{1}{W}{W}","false","W - Artifacts"
"Thorough Investigation","Enchantment","W","{2}{W}","false","GW - Dungeons & Legends"
"Touch the Spirit Realm","Enchantment","W","{2}{W}","false","W - Blink"
"Angelic Accord","Enchantment","W","{3}{W}","false","W - Lifegain 1"
"Angelic Destiny","Enchantment - Aura","W","{2}{W}{W}","false","W - Auras"
"Angelic Destiny","Enchantment - Aura","W","{2}{W}{W}","false","WU - Heroic"
"Cast Out","Enchantment","W","{3}{W}","false","W - Animated Enchantment"
"Cast Out","Enchantment","W","{3}{W}","false","W - Cycling"
"Citadel Siege","Enchantment","W","{2}{W}{W}","false","W - Animated Enchantment"
"Concerted Effort","Enchantment","W","{2}{W}{W}","false","W - Keywords"
"Conclave Tribunal","Enchantment","W","{3}{W}","false","W - Tokens 1"
"Conclave Tribunal","Enchantment","W","{3}{W}","false","WB - Knights"
"Faith's Fetters","Enchantment - Aura","W","{3}{W}","false","W - Lifegain 1"
"Felidar Retreat","Enchantment","W","{3}{W}","false","W - Landfall"
"On Serra's Wings","Legendary Enchantment - Aura","W","{3}{W}","false","W - Legendary"
"Opalescence","Enchantment","W","{2}{W}{W}","false","W - Animated Enchantment"
"Parallax Wave","Enchantment","W","{2}{W}{W}","false","W - Animated Enchantment"
"Smothering Tithe","Enchantment","W","{3}{W}","false","W - Animated Enchantment"
"Teleportation Circle","Enchantment","W","{3}{W}","false","W - Blink"
"Cathars' Crusade","Enchantment","W","{3}{W}{W}","false","W - Heavily Armored 2"
"Dictate of Heliod","Enchantment","W","{3}{W}{W}","false","W - Elspeth"
"Divine Visitation","Enchantment","W","{3}{W}{W}","false","W - Tokens 1"
"Elspeth Conquers Death","Enchantment - Saga","W","{3}{W}{W}","false","W - Elspeth"
"Journey to Oblivion","Enchantment","W","{4}{W}","false","GW - Party Time"
"Noble Purpose","Enchantment","W","{3}{W}{W}","false","W - Rebels"
"Sphere of Safety","Enchantment","W","{4}{W}","false","W - Animated Enchantment"
"Starfield of Nyx","Enchantment","W","{4}{W}","false","W - Animated Enchantment"
"Battle at the Helvault","Enchantment - Saga","W","{4}{W}{W}","false","W - Legendary"
"Overwhelming Splendor","Enchantment - Aura Curse","W","{6}{W}{W}","false","W - Animated Enchantment"
"Ascendant Spirit","Snow Creature - Spirit","U","{U}","false","U - Snow"
"Benthic Biomancer","Creature - Merfolk Wizard Mutant","U","{U}","false","U - Merfolk"
"Cloudfin Raptor","Creature - Bird Mutant","U","{U}","false","U - Devotion"
"Cloudfin Raptor","Creature - Bird Mutant","U","{U}","false","U - Proliferate"
"Faerie Seer","Creature - Faerie Wizard","U","{U}","false","U - Faeries 2"
"Faerie Seer","Creature - Faerie Wizard","U","{U}","false","U - Faeries 1"
"Faerie Seer","Creature - Faerie Wizard","U","{U}","false","U - Ninjas"
"Faerie Seer","Creature - Faerie Wizard","U","{U}","false","U - See The Future"
"Faerie Seer","Creature - Faerie Wizard","U","{U}","false","U - Flyers 1"
"Frost Augur","Snow Creature - Human Wizard","U","{U}","false","U - Snow"
"Galerider Sliver","Creature - Sliver","U","{U}","false","U - Slivers"
"Hedron Crab","Creature - Crab","U","{U}","false","U - Mill"
"Hypnotic Siren","Enchantment Creature - Siren","U","{U}","false","UB - Ninjas"
"Ingenious Prodigy","Creature - Human Wizard","U","{X}{U}","false","U - Wizards"
"K-9, Mark I","Legendary Artifact Creature - Robot Dog","U","{U}","false","U - Legendary"
"Merfolk Secretkeeper","Creature - Merfolk Wizard","U","{U}","false","U - Self Mill"
"Pteramander","Creature - Salamander Drake","U","{U}","false","U - Spells 1"
"Ruin Crab","Creature - Crab","U","{U}","false","U - Mill"
"Screeching Sliver","Creature - Sliver","U","{U}","false","U - Slivers"
"Siren Stormtamer","Creature - Siren Pirate Wizard","U","{U}","false","U - Pirates"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","U - Pirates"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","WU - Spirits"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","U - Flash 1"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","U - Flyers 2"
"Spyglass Siren","Creature - Siren Pirate","U","{U}","false","U - Pirates"
"Spyglass Siren","Creature - Siren Pirate","U","{U}","false","UB - Ninjas"
"Wingcrafter","Creature - Human Wizard","U","{U}","false","U - Flyers 1"
"Wingcrafter","Creature - Human Wizard","U","{U}","false","U - Flyers 2"
"Aether Swooper","Creature - Vedalken Artificer","U","{1}{U}","false","UR - Energy"
"Aether Theorist","Creature - Vedalken Rogue","U","{1}{U}","false","UR - Energy"
"Avalanche Caller","Snow Creature - Human Wizard","U","{1}{U}","false","U - Snow"
"Brineborn Cutthroat","Creature - Merfolk Pirate","U","{1}{U}","false","U - Flash 1"
"Brineborn Cutthroat","Creature - Merfolk Pirate","U","{1}{U}","false","U - Flash 2"
"Coralhelm Commander","Creature - Merfolk Soldier","U","{U}{U}","false","U - Merfolk"
"Deranged Assistant","Creature - Human Wizard","U","{1}{U}","false","U - Zombies"
"Diffusion Sliver","Creature - Sliver","U","{1}{U}","false","U - Slivers"
"Erdwal Illuminator","Creature - Spirit","U","{1}{U}","false","U - Investigate"
"Etherium Sculptor","Artifact Creature - Vedalken Artificer","U","{1}{U}","false","U - Affinity"
"Etherium Sculptor","Artifact Creature - Vedalken Artificer","U","{1}{U}","false","U - Animate"
"Faerie Duelist","Creature - Faerie Rogue","U","{1}{U}","false","U - Faeries 1"
"Faerie Vandal","Creature - Faerie Rogue","U","{1}{U}","false","UR - Draw Two"
"Fblthp, the Lost","Legendary Creature - Homunculus","U","{1}{U}","false","U - Legendary"
"Go-Shintai of Lost Wisdom","Legendary Enchantment Creature - Shrine","U","{1}{U}","false","5C - Shrines"
"Hypnotic Sprite","Creature - Faerie","U","{U}{U}","false","U - Devotion"
"Hypnotic Sprite","Creature - Faerie","U","{U}{U}","false","U - Faeries 2"
"Hypnotic Sprite","Creature - Faerie","U","{U}{U}","false","U - Faeries 1"
"Hypnotic Sprite","Creature - Faerie","U","{U}{U}","false","U - Flyers 2"
"Jace, Vryn's Prodigy","Legendary Creature - Human Wizard","U","{1}{U}","false","U - Spells 1"
"Krovikan Mist","Creature - Illusion","U","{1}{U}","false","U - Illusions"
"Labyrinth Guardian","Creature - Illusion Warrior","U","{1}{U}","false","U - Illusions"
"Ludevic's Test Subject","Creature - Lizard Egg","U","{1}{U}","false","U - Proliferate"
"Merfolk Looter","Creature - Merfolk Rogue","U","{1}{U}","false","U - Self Mill"
"Merfolk Trickster","Creature - Merfolk Wizard","U","{U}{U}","false","U - Flash 1"
"Merfolk Trickster","Creature - Merfolk Wizard","U","{U}{U}","false","U - Merfolk"
"Naban, Dean of Iteration","Legendary Creature - Human Wizard","U","{1}{U}","false","U - Wizards"
"Overtaker","Creature - Merfolk Spellshaper","U","{1}{U}","false","UB - Steal & Sacrifice"
"Phantasmal Image","Creature - Illusion","U","{1}{U}","false","U - Illusions"
"Phantasmal Image","Creature - Illusion","U","{1}{U}","false","U - Copies"
"Picklock Prankster","Creature - Faerie Rogue","U","{1}{U}","false","U - Faeries 2"
"Rattlechains","Creature - Spirit","U","{1}{U}","false","WU - Spirits"
"Screeching Skaab","Creature - Zombie","U","{1}{U}","false","U - Zombies"
"Shacklegeist","Creature - Spirit","U","{1}{U}","false","WU - Spirits"
"Sigiled Starfish","Creature - Starfish","U","{1}{U}","false","U - See The Future"
"Silver Myr","Artifact Creature - Myr","U","{2}","false","5C - Myr"
"Spellstutter Sprite","Creature - Faerie Wizard","U","{1}{U}","false","U - Faeries 2"
"Spellstutter Sprite","Creature - Faerie Wizard","U","{1}{U}","false","U - Faeries 1"
"Stormchaser Drake","Creature - Drake","U","{1}{U}","false","WU - Heroic"
"Stormchaser Drake","Creature - Drake","U","{1}{U}","false","WU - Auras"
"Supreme Phantom","Creature - Spirit","U","{1}{U}","false","WU - Spirits"
"Thassa's Oracle","Creature - Merfolk Wizard","U","{U}{U}","false","U - Devotion"
"The Reality Chip","Legendary Artifact Creature - Equipment Jellyfish","U","{1}{U}","false","U - Legendary"
"Thrummingbird","Creature - Phyrexian Bird Horror","U","{1}{U}","false","U - Phyrexian"
"Thrummingbird","Creature - Phyrexian Bird Horror","U","{1}{U}","false","U - Proliferate"
"Vodalian Hexcatcher","Creature - Merfolk Wizard","U","{1}{U}","false","U - Merfolk"
"Volshe Tideturner","Creature - Merfolk Wizard","U","{1}{U}","false","GU - Kicker"
"Wall of Lost Thoughts","Creature - Wall","U","{1}{U}","false","U - Mill"
"Warkite Marauder","Creature - Human Pirate","U","{1}{U}","false","U - Pirates"
"Warkite Marauder","Creature - Human Pirate","U","{1}{U}","false","U - Flyers 1"
"Watcher for Tomorrow","Creature - Human Wizard","U","{1}{U}","false","U - Blink"
"Watcher for Tomorrow","Creature - Human Wizard","U","{1}{U}","false","U - Wizards"
