"name","Type","Color","manacost","maybeboard","tags"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","WG - Token King"
"Forest","Basic Land - Forest","G","","false","WG - Token King"
"Forest","Basic Land - Forest","G","","false","WG - Token King"
"Forest","Basic Land - Forest","G","","false","WUBRG - Victory Snap"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Plunderers"
"Swamp","Basic Land - Swamp","B","","false","B - Cant Deathtouch This"
"Swamp","Basic Land - Swamp","B","","false","B - Liliana's Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Pump and Dump"
"Swamp","Basic Land - Swamp","B","","false","B - Blood Money"
"Swamp","Basic Land - Swamp","B","","false","B - Demonic Contract"
"Island","Basic Land - Island","U","","false","U - Robot Chickens"
"Island","Basic Land - Island","U","","false","U - Ninjutsu"
"Island","Basic Land - Island","U","","false","U - Flashbacks"
"Island","Basic Land - Island","U","","false","U - Attack of the Clones"
"Forest","Basic Land - Forest","G","","false","G - Dino Beatdown"
"Forest","Basic Land - Forest","G","","false","G - Enchantresses"
"Forest","Basic Land - Forest","G","","false","WG - Token King"
"Forest","Basic Land - Forest","G","","false","G - Power Rangers"
"Forest","Basic Land - Forest","G","","false","G - Green Screen Wolves"
"Forest","Basic Land - Forest","G","","false","WUBRG - Victory Snap"
"Mountain","Basic Land - Mountain","R","","false","R - All Out Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Chandra's Pyros"
"Mountain","Basic Land - Mountain","R","","false","R - Self-Destruct"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon's Hoard"
"Mountain","Basic Land - Mountain","R","","false","R - Amplified"
"Mountain","Basic Land - Mountain","R","","false","R - Red Band Vampires"
"Plains","Basic Land - Plains","W","","false","W - Kaldra Kitties"
"Plains","Basic Land - Plains","W","","false","W - Heroic Destiny"
"Plains","Basic Land - Plains","W","","false","W - The Law"
"Plains","Basic Land - Plains","W","","false","W - Angelic Power"
"Plains","Basic Land - Plains","W","","false","W - Santa"
"Plains","Basic Land - Plains","W","","false","W - Rebel Yell"
"Plains","Basic Land - Plains","W","","false","W - I Need a Medic!"
"Plains","Basic Land - Plains","W","","false","W - Arts and Crafts"
"Grim Hireling","Creature - Tiefling Rogue","B","{3}{B}","false","B - Blood Money"
"Corrupt","Sorcery","B","{5}{B}","false","B - Pump and Dump"
"Snuff Out","Instant","B","{3}{B}","false","B - Pump and Dump"
"Thopter Assembly","Artifact Creature - Thopter","","{6}","false","U - Robot Chickens"
"Kemba, Kha Regent","Legendary Creature - Cat Cleric","W","{1}{W}{W}","false","W - Kaldra Kitties"
"Leonin Den-Guard","Creature - Cat Soldier","W","{1}{W}","false","W - Kaldra Kitties"
"Portable Hole","Artifact","W","{W}","false","W - Arts and Crafts"
"The Celestus","Legendary Artifact","","{3}","false","G - Green Screen Wolves"
"Plains","Basic Land - Plains","W","","false","WRG - Art of War"
"Plains","Basic Land - Plains","W","","false","WRG - Art of War"
"Blood Money","Sorcery","B","{5}{B}{B}","false","B - Blood Money"
"Ravenloft Adventurer","Creature - Human Rogue Assassin","B","{3}{B}","false","B - Blood Money"
"Zhentarim Bandit","Creature - Halfling Rogue","B","{1}{B}","false","B - Blood Money"
"Guildsworn Prowler","Creature - Tiefling Rogue Assassin","B","{1}{B}","false","B - Cant Deathtouch This"
"Alora, Merry Thief","Commander","U","{2}{U}","false","U - Ninjutsu;zz_Commander"
"Candlekeep Sage","Commander","U","{2}{U}","false","U - Ninjutsu"
"Forest","Basic Land - Forest","G","","false","WBG - Landfill"
"Forest","Basic Land - Forest","G","","false","WBG - Landfill"
"Swamp","Basic Land - Swamp","B","","false","WBG - Landfill"
"Shameless Charlatan","Commander","U","{1}{U}","false","U - Attack of the Clones"
"Sharpshooter Elf","Creature - Elf Ranger","G","{2}{G}","false","G - Power Rangers"
"Battle Angels of Tyr","Creature - Angel Knight","W","{2}{W}{W}","false","W - Santa"
"Nautiloid Ship","Artifact - Vehicle","","{4}","false","z_Kvatch Koffers"
"Vexing Puzzlebox","Artifact","","{3}","false","UR - High Roller"
"Nalia de'Arnise","Legendary Creature - Human Rogue","BW","{1}{W}{B}","false","WUB - Party Time"
"Harper Recruiter","Creature - Human Warrior","W","{2}{W}","false","WUB - Party Time"
"Archpriest of Iona","Creature - Human Cleric","W","{W}","false","WUB - Party Time"
"Burakos, Party Leader","Legendary Creature - Orc","B","{3}{B}","false","WUB - Party Time"
"Stick Together","Sorcery","W","{3}{W}{W}","false","WUB - Party Time"
"Maskwood Nexus","Artifact","","{4}","false","WUB - Party Time"
"Mage's Attendant","Creature - Cat Rogue","W","{2}{W}","false","WUB - Party Time"
"Mutavault","Land","","","false","WUB - Party Time"
"Plains","Basic Land - Plains","W","","false","WUB - Party Time"
"Plains","Basic Land - Plains","W","","false","WUB - Party Time"
"Swamp","Basic Land - Swamp","B","","false","WUB - Party Time"
"Swamp","Basic Land - Swamp","B","","false","WUB - Party Time"
"Lae'zel, Vlaakith's Champion","Commander","W","{2}{W}","false","W - Count with Me;zz_Commander"
"Resourceful Defense","Enchantment","W","{2}{W}","false","W - Count with Me"
"Sanctuary Warden","Creature - Angel Soldier","W","{4}{W}{W}","false","W - Count with Me"
"Luminarch Aspirant","Creature - Human Cleric","W","{1}{W}","false","W - Count with Me"
"Contractual Safeguard","Instant","W","{2}{W}","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Plains","Basic Land - Plains","W","","false","W - Count with Me"
"Living Death","Sorcery","B","{3}{B}{B}","false","BG - Living Death"
"Elvish Champion","Creature - Elf","G","{1}{G}{G}","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","WUBRG - Victory Snap"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Elvish Supremacy"
"Squirrel Wrangler","Creature - Human Druid","G","{2}{G}{G}","false","G - Squirrel Supremacy"
"Overrun","Sorcery","G","{2}{G}{G}{G}","false","G - Squirrel Supremacy"
"Squirrel Nest","Enchantment - Aura","G","{1}{G}{G}","false","G - Squirrel Supremacy"
"Squirrel Mob","Creature - Squirrel","G","{1}{G}{G}","false","G - Squirrel Supremacy"
"Rancor","Enchantment - Aura","G","{G}","false","WRG - Battlecruisers"
"Forest","Basic Land - Forest","G","","false","G - Squirrel Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Squirrel Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Squirrel Supremacy"
"Forest","Basic Land - Forest","G","","false","G - Squirrel Supremacy"
